FlightNum,UniqueCarrier (Airline),Origin,Dest,Distance
6068,AQ,HNL,OGG,100
6069,AQ,LIH,HNL,102
6070,AQ,LIH,OGG,202
6071,AQ,OGG,HNL,100
6072,AQ,HNL,ITO,216
6073,AQ,ITO,HNL,216
6074,AQ,HNL,LIH,102
6075,AQ,OGG,KOA,84
6076,AQ,HNL,KOA,163
6077,AQ,KOA,HNL,163
6078,AQ,OGG,LIH,202
6079,AQ,KOA,OGG,84
6080,AQ,LAS,OAK,407
6081,AQ,OAK,HNL,2409
6082,AQ,HNL,OAK,2409
6083,AQ,OAK,LAS,407
6084,AQ,SMF,OGG,2404
6085,AQ,OGG,SMF,2404
6086,AQ,OAK,OGG,2349
6087,AQ,OGG,OAK,2349
6088,AQ,SAN,OGG,2541
6089,AQ,OGG,SAN,2541
6090,AQ,OAK,KOA,2378
6091,AQ,KOA,OAK,2378
6092,AQ,RNO,SNA,415
6093,AQ,SNA,HNL,2583
6094,AQ,HNL,SNA,2583
6095,AQ,SNA,RNO,415
6096,AQ,SNA,OGG,2513
6097,AQ,OGG,SNA,2513
6098,AQ,SNA,SMF,404
6099,AQ,KOA,LIH,263
6100,AQ,KOA,SAN,2556
6101,AQ,LIH,SAN,2677
6102,AQ,LIH,KOA,263
6103,AQ,SMF,SNA,404
6104,AQ,SNA,KOA,2530
6105,AQ,SNA,LIH,2644
6106,AQ,KOA,SNA,2530
6107,AQ,LIH,SNA,2644
6108,AQ,SAN,KOA,2556
6109,AQ,SNA,SAN,76
6110,AS,SAN,SEA,1050
6111,AS,SEA,DEN,1024
6112,AS,SEA,SAN,1050
6113,AS,SEA,LAX,954
6114,AS,SEA,PSP,987
6115,AS,DFW,SEA,1660
6116,AS,DEN,SEA,1024
6117,AS,SFO,SEA,679
6118,AS,SMF,SEA,605
6119,AS,LAX,SEA,954
6120,AS,JNU,KTN,234
6121,AS,KTN,SIT,183
6122,AS,SEA,OAK,671
6123,AS,SEA,ONT,956
6124,AS,DEN,PDX,992
6125,AS,SJC,SEA,697
6126,AS,SEA,LAS,866
6127,AS,GEG,SEA,224
6128,AS,SEA,ANC,1449
6129,AS,JNU,ANC,571
6130,AS,PSP,SEA,987
6131,AS,LAS,SEA,866
6132,AS,PDX,SAN,933
6133,AS,OAK,SEA,671
6134,AS,SIT,JNU,95
6135,AS,LAX,SFO,337
6136,AS,SEA,PHX,1107
6137,AS,SEA,ORD,1721
6138,AS,SEA,RNO,564
6139,AS,SEA,SJC,697
6140,AS,SFO,PDX,550
6141,AS,ORD,SEA,1721
6142,AS,PDX,LAS,762
6143,AS,SEA,BUR,937
6144,AS,OAK,PDX,543
6145,AS,ONT,SEA,956
6146,AS,SEA,LGB,965
6147,AS,BUR,SEA,937
6148,AS,PDX,LAX,834
6149,AS,ORD,ANC,2846
6150,AS,SEA,JNU,909
6151,AS,LIH,SEA,2701
6152,AS,LGB,SEA,965
6153,AS,PDX,ANC,1542
6154,AS,BOS,PDX,2537
6155,AS,RNO,SEA,564
6156,AS,PHX,SEA,1107
6157,AS,LAS,PDX,762
6158,AS,PSG,JNU,123
6159,AS,SEA,SMF,605
6160,AS,BOS,SEA,2496
6161,AS,EWR,SEA,2401
6162,AS,ANC,CDV,160
6163,AS,JNU,PSG,123
6164,AS,CDV,YAK,213
6165,AS,JNU,SEA,909
6166,AS,PSG,WRG,31
6167,AS,YAK,JNU,199
6168,AS,PHX,PDX,1009
6169,AS,SEA,DFW,1660
6170,AS,SEA,DCA,2329
6171,AS,LAX,DCA,2311
6172,AS,SJC,PDX,569
6173,AS,MCO,SEA,2553
6174,AS,SEA,SFO,679
6175,AS,SNA,OAK,371
6176,AS,SEA,SNA,978
6177,AS,PDX,SMF,479
6178,AS,SNA,SEA,978
6179,AS,DCA,SEA,2329
6180,AS,SAN,PDX,933
6181,AS,MCO,PDX,2534
6182,AS,SMF,PDX,479
6183,AS,SEA,KTN,680
6184,AS,SEA,EWR,2401
6185,AS,SEA,BOS,2496
6186,AS,JNU,YAK,199
6187,AS,ANC,SEA,1449
6188,AS,PSP,SFO,421
6189,AS,ONT,PDX,838
6190,AS,OAK,SNA,371
6191,AS,HNL,ANC,2777
6192,AS,SEA,MIA,2724
6193,AS,SFO,PSP,421
6194,AS,PDX,SJC,569
6195,AS,PDX,ONT,838
6196,AS,BRW,ANC,725
6197,AS,BOI,SEA,399
6198,AS,SEA,GEG,224
6199,AS,SEA,BOI,399
6200,AS,PDX,SNA,859
6201,AS,SEA,MCO,2553
6202,AS,TUS,SEA,1216
6203,AS,ANC,FAI,261
6204,AS,OME,ANC,539
6205,AS,JNU,SIT,95
6206,AS,SEA,FAI,1533
6207,AS,OTZ,OME,183
6208,AS,ANC,ORD,2846
6209,AS,PSP,PDX,873
6210,AS,SEA,TUS,1216
6211,AS,PDX,SFO,550
6212,AS,LAX,PDX,834
6213,AS,SNA,PDX,859
6214,AS,PDX,BOS,2537
6215,AS,MIA,SEA,2724
6216,AS,PDX,PSP,873
6217,AS,SFO,LAX,337
6218,AS,ANC,PDX,1542
6219,AS,BET,ANC,399
6220,AS,FAI,ANC,261
6221,AS,BRW,FAI,503
6222,AS,SCC,BRW,204
6223,AS,FAI,SCC,373
6224,AS,FAI,BRW,503
6225,AS,KTN,WRG,82
6226,AS,KTN,SEA,680
6227,AS,ANC,OTZ,549
6228,AS,SIT,KTN,183
6229,AS,PDX,PHX,1009
6230,AS,PDX,MCO,2534
6231,AS,PDX,OAK,543
6232,AS,ANC,JNU,571
6233,AS,CDV,ANC,160
6234,AS,SEA,LIH,2701
6235,AS,ADQ,ANC,252
6236,AS,ANC,BET,399
6237,AS,PDX,DEN,992
6238,AS,YAK,CDV,213
6239,AS,KTN,JNU,234
6240,AS,ANC,ADQ,252
6241,AS,WRG,PSG,31
6242,AS,HNL,SEA,2677
6243,AS,SEA,HNL,2677
6244,AS,BUR,PDX,817
6245,AS,FAI,SEA,1533
6246,AS,ANC,HNL,2777
6247,AS,PDX,BUR,817
6248,AS,WRG,KTN,82
6249,AS,SCC,ANC,626
6250,AS,OTZ,ANC,549
6251,AS,OME,OTZ,183
6252,AS,ANC,OME,539
6253,AS,ANC,SCC,626
6254,AS,ADK,ANC,1192
6255,AS,DCA,LAX,2311
6256,AS,ANC,ADK,1192
6257,B6,AUS,BOS,1698
6258,B6,AUS,JFK,1522
6259,B6,BNA,JFK,766
6260,B6,BOS,AUS,1698
6261,B6,BOS,DEN,1754
6262,B6,BOS,FLL,1237
6263,B6,BOS,IAD,413
6264,B6,BOS,JFK,187
6265,B6,BOS,LAS,2381
6266,B6,BOS,LGB,2602
6267,B6,BOS,MCO,1121
6268,B6,BOS,OAK,2693
6269,B6,BOS,PBI,1197
6270,B6,BOS,PIT,496
6271,B6,BOS,RIC,474
6272,B6,BOS,RSW,1249
6273,B6,BOS,SAN,2588
6274,B6,BOS,SFO,2704
6275,B6,BTV,JFK,267
6276,B6,BUF,BOS,396
6277,B6,BUF,FLL,1166
6278,B6,BUF,JFK,301
6279,B6,BUR,SLC,574
6280,B6,CLT,JFK,541
6281,B6,DEN,BOS,1754
6282,B6,EWR,FLL,1065
6283,B6,EWR,MCO,938
6284,B6,EWR,PBI,1024
6285,B6,FLL,BOS,1237
6286,B6,FLL,BUF,1166
6287,B6,FLL,EWR,1065
6288,B6,FLL,HPN,1098
6289,B6,FLL,IAD,901
6290,B6,FLL,JFK,1069
6291,B6,FLL,LGA,1076
6292,B6,FLL,LGB,2327
6293,B6,FLL,OAK,2575
6294,B6,FLL,PSE,1032
6295,B6,FLL,RIC,805
6296,B6,FLL,SWF,1119
6297,B6,FLL,SYR,1197
6298,B6,HOU,JFK,1428
6299,B6,HPN,MCO,972
6300,B6,HPN,PBI,1057
6301,B6,IAD,BOS,413
6302,B6,IAD,FLL,901
6303,B6,IAD,JFK,228
6304,B6,IAD,LGB,2277
6305,B6,IAD,MCO,758
6306,B6,IAD,OAK,2408
6307,B6,JAX,JFK,829
6308,B6,JFK,AUS,1522
6309,B6,JFK,BNA,766
6310,B6,JFK,BOS,187
6311,B6,JFK,BTV,267
6312,B6,JFK,BUF,301
6313,B6,JFK,BUR,2465
6314,B6,JFK,CLT,541
6315,B6,JFK,CMH,483
6316,B6,JFK,DEN,1626
6317,B6,JFK,FLL,1069
6318,B6,JFK,HOU,1428
6319,B6,JFK,IAD,228
6320,B6,JFK,JAX,829
6321,B6,JFK,LAS,2248
6322,B6,JFK,LGB,2465
6323,B6,JFK,MCO,944
6324,B6,JFK,MSY,1182
6325,B6,JFK,OAK,2576
6326,B6,JFK,ORD,740
6327,B6,JFK,PBI,1028
6328,B6,JFK,PDX,2454
6329,B6,JFK,PIT,340
6330,B6,JFK,PWM,274
6331,B6,JFK,RDU,426
6332,B6,JFK,ROC,264
6333,B6,JFK,RSW,1074
6334,B6,JFK,SAN,2446
6335,B6,JFK,SEA,2421
6336,B6,JFK,SFO,2586
6337,B6,JFK,SJC,2569
6338,B6,JFK,SJU,1597
6339,B6,JFK,SLC,1989
6340,B6,JFK,SMF,2521
6341,B6,JFK,SRQ,1041
6342,B6,JFK,SYR,209
6343,B6,JFK,TPA,1005
6344,B6,JFK,TUS,2136
6345,B6,LAS,BOS,2381
6346,B6,LAS,JFK,2248
6347,B6,LAS,LGB,231
6348,B6,LGA,FLL,1076
6349,B6,LGA,MCO,950
6350,B6,LGA,PBI,1035
6351,B6,LGB,IAD,2277
6352,B6,LGB,JFK,2465
6353,B6,LGB,LAS,231
6354,B6,LGB,OAK,353
6355,B6,LGB,ORD,1735
6356,B6,LGB,SLC,589
6357,B6,LGB,SMF,387
6358,B6,MCO,BOS,1121
6359,B6,MCO,BQN,1129
6360,B6,MCO,BUF,1011
6361,B6,MCO,EWR,938
6362,B6,MCO,HPN,972
6363,B6,MCO,IAD,758
6364,B6,MCO,JFK,944
6365,B6,MCO,LGA,950
6366,B6,MCO,PSE,1180
6367,B6,MCO,ROC,1033
6368,B6,MCO,SJU,1189
6369,B6,MCO,SWF,989
6370,B6,MCO,SYR,1053
6371,B6,MSY,JFK,1182
6372,B6,OAK,BOS,2693
6373,B6,OAK,FLL,2575
6374,B6,OAK,LGB,353
6375,B6,ORD,JFK,740
6376,B6,ORD,LGB,1735
6377,B6,PBI,BOS,1197
6378,B6,PBI,EWR,1024
6379,B6,PBI,HPN,1057
6380,B6,PBI,JFK,1028
6381,B6,PBI,LGA,1035
6382,B6,PDX,JFK,2454
6383,B6,PIT,BOS,496
6384,B6,PIT,JFK,340
6385,B6,PSE,MCO,1180
6386,B6,PWM,JFK,274
6387,B6,RDU,BOS,612
6388,B6,RDU,JFK,426
6389,B6,RIC,BOS,474
6390,B6,RIC,FLL,805
6391,B6,RIC,JFK,288
6392,B6,ROC,JFK,264
6393,B6,RSW,BOS,1249
6394,B6,RSW,EWR,1068
6395,B6,RSW,JFK,1074
6396,B6,SAN,BOS,2588
6397,B6,SAN,IAD,2253
6398,B6,SAN,SLC,626
6399,B6,SEA,JFK,2421
6400,B6,SFO,JFK,2586
6401,B6,SJU,JFK,1597
6402,B6,SJU,MCO,1189
6403,B6,SLC,SAN,626
6404,B6,SMF,LGB,387
6405,B6,SRQ,JFK,1041
6406,B6,SWF,FLL,1119
6407,B6,SWF,MCO,989
6408,B6,SYR,JFK,209
6409,B6,TPA,BOS,1185
6410,B6,TPA,EWR,998
6411,B6,TPA,JFK,1005
6412,B6,BOS,BUF,396
6413,B6,BOS,RDU,612
6414,B6,BOS,SEA,2496
6415,B6,BOS,TPA,1185
6416,B6,BQN,JFK,1576
6417,B6,BQN,MCO,1129
6418,B6,BUF,MCO,1011
6419,B6,CMH,BOS,640
6420,B6,CMH,JFK,483
6421,B6,DEN,JFK,1626
6422,B6,HPN,FLL,1098
6423,B6,IAD,SAN,2253
6424,B6,JFK,BQN,1576
6425,B6,JFK,ONT,2430
6426,B6,JFK,PHX,2153
6427,B6,JFK,RIC,288
6428,B6,LGB,FLL,2327
6429,B6,OAK,IAD,2408
6430,B6,OAK,JFK,2576
6431,B6,PBI,SWF,1077
6432,B6,PHX,JFK,2153
6433,B6,SAN,JFK,2446
6434,B6,SEA,BOS,2496
6435,B6,SJU,BOS,1674
6436,B6,SMF,JFK,2521
6437,B6,SYR,MCO,1053
6438,B6,TUS,JFK,2136
6439,B6,BOS,CLT,728
6440,B6,BOS,SJC,2689
6441,B6,BUR,JFK,2465
6442,B6,IAD,LAS,2066
6443,B6,JFK,PSE,1617
6444,B6,LAS,IAD,2066
6445,B6,LGB,BOS,2602
6446,B6,ONT,JFK,2430
6447,B6,PSE,FLL,1032
6448,B6,SFO,BOS,2704
6449,B6,SFO,SLC,599
6450,B6,SLC,LGB,589
6451,B6,SLC,SFO,599
6452,B6,SWF,PBI,1077
6453,B6,EWR,TPA,998
6454,B6,PSE,JFK,1617
6455,B6,SLC,BUR,574
6456,B6,BOS,CMH,640
6457,B6,ROC,MCO,1033
6458,B6,SJC,BOS,2689
6459,B6,SLC,JFK,1989
6460,B6,BOS,SJU,1674
6461,B6,JFK,HPN,30
6462,B6,BUF,RSW,1144
6463,B6,HPN,RSW,1102
6464,B6,RSW,BUF,1144
6465,B6,CLT,FLL,631
6466,B6,FLL,CLT,631
6467,B6,MCO,BTV,1195
6468,B6,PWM,MCO,1214
6469,B6,RDU,FLL,680
6470,B6,RSW,HPN,1102
6471,B6,SYR,FLL,1197
6472,B6,MCO,PWM,1214
6473,B6,BTV,MCO,1195
6474,B6,FLL,RDU,680
6475,B6,SJC,JFK,2569
6476,B6,CLT,BOS,728
6477,B6,EWR,RSW,1068
6478,CO,IAH,ORD,925
6479,CO,EWR,CLE,404
6480,CO,LAX,IAH,1379
6481,CO,EWR,PDX,2433
6482,CO,BWI,IAH,1235
6483,CO,SFO,EWR,2565
6484,CO,CMH,IAH,986
6485,CO,IAH,DEN,861
6486,CO,SJC,IAH,1608
6487,CO,SNA,EWR,2433
6488,CO,EWR,IAH,1400
6489,CO,BWI,CLE,314
6490,CO,PBI,EWR,1024
6491,CO,DEN,EWR,1605
6492,CO,MSP,EWR,1008
6493,CO,EWR,LAX,2454
6494,CO,AUS,EWR,1504
6495,CO,SAT,IAH,191
6496,CO,IAH,EWR,1400
6497,CO,EWR,LAS,2227
6498,CO,EWR,PHX,2133
6499,CO,EWR,SJC,2548
6500,CO,IAH,LAX,1379
6501,CO,AUS,IAH,140
6502,CO,IAH,SFO,1635
6503,CO,PIT,IAH,1117
6504,CO,SAN,IAH,1303
6505,CO,MCO,IAH,853
6506,CO,EWR,TPA,998
6507,CO,LAS,CLE,1825
6508,CO,JAX,IAH,817
6509,CO,IAH,AUS,140
6510,CO,CLE,LGA,418
6511,CO,IAH,LAS,1222
6512,CO,IAH,LGA,1416
6513,CO,LAS,IAH,1222
6514,CO,ORD,EWR,719
6515,CO,SAN,EWR,2425
6516,CO,IAH,RNO,1530
6517,CO,IAH,BHM,562
6518,CO,DFW,EWR,1372
6519,CO,EWR,DFW,1372
6520,CO,IAH,CLE,1091
6521,CO,IAH,SJU,2007
6522,CO,MFE,IAH,316
6523,CO,IAH,DTW,1076
6524,CO,IAH,BTR,253
6525,CO,EWR,BOS,200
6526,CO,BOS,EWR,200
6527,CO,FLL,EWR,1065
6528,CO,CLE,IAH,1091
6529,CO,BOS,IAH,1597
6530,CO,ORD,IAH,925
6531,CO,IAH,FLL,965
6532,CO,MCO,EWR,938
6533,CO,TPA,IAH,787
6534,CO,IAH,BWI,1235
6535,CO,JFK,IAH,1417
6536,CO,CLE,MCO,895
6537,CO,SRQ,EWR,1034
6538,CO,EWR,MSY,1167
6539,CO,MSY,EWR,1167
6540,CO,IAH,TUL,429
6541,CO,IAH,RDU,1043
6542,CO,ATL,EWR,745
6543,CO,IAH,PHL,1324
6544,CO,EWR,ABQ,1805
6545,CO,IAH,TPA,787
6546,CO,RDU,IAH,1043
6547,CO,CLE,LAS,1825
6548,CO,EWR,SFO,2565
6549,CO,IAH,OAK,1628
6550,CO,IAH,DCA,1208
6551,CO,RNO,IAH,1530
6552,CO,CLE,SAN,2026
6553,CO,DTW,IAH,1076
6554,CO,IAH,PIT,1117
6555,CO,IAH,MSY,305
6556,CO,EWR,MCO,938
6557,CO,IAH,MCI,643
6558,CO,EWR,MSP,1008
6559,CO,IAH,ONT,1334
6560,CO,IAH,BOS,1597
6561,CO,EGE,EWR,1725
6562,CO,SNA,IAH,1347
6563,CO,MIA,IAH,964
6564,CO,EWR,TUS,2116
6565,CO,EWR,SJU,1608
6566,CO,IAH,SEA,1874
6567,CO,PHL,IAH,1324
6568,CO,IAH,SMF,1609
6569,CO,EWR,FLL,1065
6570,CO,IAH,SAN,1303
6571,CO,MDW,EWR,711
6572,CO,ATL,IAH,689
6573,CO,IAH,MIA,964
6574,CO,EWR,SNA,2433
6575,CO,EWR,SRQ,1034
6576,CO,TUS,EWR,2116
6577,CO,JAX,EWR,821
6578,CO,IAH,PBI,956
6579,CO,DCA,EWR,199
6580,CO,SJU,EWR,1608
6581,CO,EWR,ORD,719
6582,CO,EWR,RSW,1068
6583,CO,IAH,ABQ,744
6584,CO,EWR,SEA,2401
6585,CO,LAX,EWR,2454
6586,CO,EWR,DEN,1605
6587,CO,IAH,SAT,191
6588,CO,SAT,EWR,1569
6589,CO,ONT,IAH,1334
6590,CO,IAH,RSW,861
6591,CO,EWR,MIA,1086
6592,CO,TPA,EWR,998
6593,CO,MIA,EWR,1086
6594,CO,IAH,PDX,1825
6595,CO,IAH,MFE,316
6596,CO,IAH,PHX,1009
6597,CO,SEA,EWR,2401
6598,CO,DCA,IAH,1208
6599,CO,DEN,IAH,861
6600,CO,IAH,HNL,3904
6601,CO,RSW,EWR,1068
6602,CO,SEA,IAH,1874
6603,CO,SMF,IAH,1609
6604,CO,BOS,CLE,563
6605,CO,IAH,MSP,1034
6606,CO,EWR,BQN,1585
6607,CO,IAH,OMA,781
6608,CO,CLE,BOS,563
6609,CO,ANC,IAH,3266
6610,CO,CMH,EWR,462
6611,CO,LGA,IAH,1416
6612,CO,EWR,SAN,2425
6613,CO,MSY,IAH,305
6614,CO,IAH,ATL,689
6615,CO,EWR,ATL,745
6616,CO,IAH,IND,845
6617,CO,DTW,EWR,487
6618,CO,RDU,EWR,416
6619,CO,CLE,PHX,1737
6620,CO,FLL,IAH,965
6621,CO,EWR,DCA,199
6622,CO,DFW,IAH,224
6623,CO,SJU,IAH,2007
6624,CO,TPA,CLE,927
6625,CO,EWR,RDU,416
6626,CO,IAH,MCO,853
6627,CO,IND,EWR,644
6628,CO,EWR,PBI,1024
6629,CO,IAH,DFW,224
6630,CO,EWR,SAT,1569
6631,CO,CLE,EWR,404
6632,CO,LAX,CLE,2053
6633,CO,PBI,IAH,956
6634,CO,PBI,CLE,1020
6635,CO,LAS,EWR,2227
6636,CO,SFO,CLE,2161
6637,CO,PHX,EWR,2133
6638,CO,ABQ,IAH,744
6639,CO,OMA,IAH,781
6640,CO,IAH,JAX,817
6641,CO,LGA,CLE,418
6642,CO,IAH,IAD,1190
6643,CO,PSE,EWR,1627
6644,CO,SFO,IAH,1635
6645,CO,IAH,OKC,395
6646,CO,IAH,JFK,1417
6647,CO,PHX,IAH,1009
6648,CO,EWR,CMH,462
6649,CO,BHM,IAH,562
6650,CO,MCO,CLE,895
6651,CO,TUS,IAH,936
6652,CO,RSW,IAH,861
6653,CO,IND,IAH,845
6654,CO,ELP,IAH,667
6655,CO,EWR,HNL,4962
6656,CO,ANC,SEA,1449
6657,CO,IAH,SNA,1347
6658,CO,IAH,ELP,667
6659,CO,CLE,LAX,2053
6660,CO,EGE,IAH,935
6661,CO,IAH,TUS,936
6662,CO,EWR,SLC,1968
6663,CO,EWR,AUS,1504
6664,CO,STT,EWR,1634
6665,CO,IAH,SJC,1608
6666,CO,BTR,IAH,253
6667,CO,DEN,CLE,1201
6668,CO,OAK,IAH,1628
6669,CO,LAX,HNL,2556
6670,CO,CLE,RSW,1025
6671,CO,CLE,DEN,1201
6672,CO,EWR,IND,644
6673,CO,OKC,IAH,395
6674,CO,EWR,JAX,821
6675,CO,PHX,CLE,1737
6676,CO,EWR,STT,1634
6677,CO,PHL,CLE,363
6678,CO,MSP,IAH,1034
6679,CO,PDX,IAH,1825
6680,CO,DAB,EWR,884
6681,CO,SJC,EWR,2548
6682,CO,MCI,IAH,643
6683,CO,CLE,MIA,1080
6684,CO,TUL,IAH,429
6685,CO,IAH,SLC,1195
6686,CO,EWR,MDW,711
6687,CO,IAH,EGE,935
6688,CO,IAH,HDN,986
6689,CO,IAH,CMH,986
6690,CO,SLC,IAH,1195
6691,CO,BQN,EWR,1585
6692,CO,MSY,CLE,917
6693,CO,RSW,CLE,1025
6694,CO,BUF,EWR,282
6695,CO,PSP,IAH,1269
6696,CO,FLL,CLE,1062
6697,CO,CLE,SEA,2021
6698,CO,SEA,ANC,1449
6699,CO,EWR,DTW,487
6700,CO,HNL,LAX,2556
6701,CO,EWR,BUF,282
6702,CO,HNL,IAH,3904
6703,CO,SAN,CLE,2026
6704,CO,CLE,FLL,1062
6705,CO,SJU,CLE,1839
6706,CO,HDN,IAH,986
6707,CO,IAH,ANC,3266
6708,CO,CLE,SFO,2161
6709,CO,IAH,MTJ,926
6710,CO,IAD,IAH,1190
6711,CO,SLC,EWR,1968
6712,CO,EWR,EGE,1725
6713,CO,SEA,CLE,2021
6714,CO,EWR,DAB,884
6715,CO,ABQ,EWR,1805
6716,CO,EWR,PSE,1627
6717,CO,CLE,PBI,1020
6718,CO,IAH,PSP,1269
6719,CO,BDL,IAH,1507
6720,CO,MIA,CLE,1080
6721,CO,MSY,CMH,806
6722,CO,CLE,TPA,927
6723,CO,CLE,BWI,314
6724,CO,MTJ,IAH,926
6725,CO,CLE,PHL,363
6726,CO,PDX,EWR,2433
6727,CO,IAH,BDL,1507
6728,CO,HNL,EWR,4962
6729,CO,SJC,SFO,30
6730,CO,CLE,CMH,112
6731,DL,LAX,JAX,2153
6732,DL,JAX,LAX,2153
6733,DL,LAX,RDU,2239
6734,DL,OGG,LAX,2486
6735,DL,CMH,LAX,1996
6736,DL,LAX,CMH,1996
6737,DL,CVG,SNA,1877
6738,DL,JFK,PDX,2454
6739,DL,ATL,BZN,1641
6740,DL,BZN,ATL,1641
6741,DL,MOB,ATL,302
6742,DL,MCO,SJU,1189
6743,DL,RDU,LAX,2239
6744,DL,STX,ATL,1638
6745,DL,JFK,STT,1623
6746,DL,SLC,LGA,1982
6747,DL,HDN,LGA,1742
6748,DL,EGE,CVG,1189
6749,DL,CVG,EGE,1189
6750,DL,BWI,CVG,430
6751,DL,SJU,MCO,1189
6752,WN,BUF,FLL,1166
6753,WN,FLL,RDU,680
6754,WN,FLL,BUF,1166
6755,WN,RDU,FLL,680
6756,XE,OKC,ABQ,510
6757,XE,SLC,ABQ,493
6758,XE,LAS,SLC,368
6759,XE,SLC,LAX,590
6760,XE,SLC,GEG,546
6761,XE,ABQ,SLC,493
6762,XE,DEN,CLE,1201
6763,XE,EWR,DAB,884
6764,XE,BPT,IAH,79
6765,XE,RSW,IAH,861
6766,XE,CMH,CLE,112
6767,XE,CLE,CMH,112
6768,XE,PSP,IAH,1269
6769,XE,PBI,CLE,1020
6770,XE,CLE,MIA,1080
6771,XE,IAH,SAT,191
6772,XE,MIA,CLE,1080
6773,YV,MCI,PHX,1044
6774,YV,ATL,DEN,1199
6775,YV,LAS,YUM,238
6776,YV,CLE,ORD,316
6777,YV,PHX,MCI,1044
6778,YV,AUS,ORD,978
6779,YV,DTW,ORD,235
6780,YV,IAD,OKC,1136
6781,YV,MLI,ORD,139
6782,YV,ORD,DTW,235
6783,YV,ORD,MLI,139
6784,YV,LAS,OKC,987
6785,YV,OKC,LAS,987
6786,YV,CLT,ROC,573
6787,YV,COD,DEN,392
6788,OH,LGA,TPA,1011
6789,OH,TPA,LGA,1011
6790,OH,BOS,MSY,1367
6791,OH,MCO,JAX,143
6792,OH,BGR,BTV,214
6793,OH,STL,OMA,342
6794,OH,CVG,VPS,608
6795,OH,RSW,MIA,105
6796,OH,BUF,CVG,410
6797,OH,HSV,DCA,613
6798,OH,LGA,DAB,896
6799,OH,MSP,ATL,906
6800,OH,ATL,ALB,852
6801,OH,BUF,JFK,301
6802,OH,ATL,MSP,906
6803,OH,RDU,MCO,534
6804,OH,MCO,BNA,616
6805,OH,IAD,JFK,228
6806,OH,JFK,IAD,228
6807,OH,MEM,AUS,559
6808,OH,BDL,PBI,1133
6809,OH,PBI,BDL,1133
6810,OH,BDL,RSW,1180
6811,OH,RSW,BDL,1180
6812,OH,MCO,CMH,802
6813,OH,MCO,SDF,718
6814,OH,CVG,BUF,410
6815,OH,JFK,BUF,301
6816,OH,MSY,BOS,1367
6817,OH,ABE,LGA,82
6818,OH,ALB,ATL,852
6819,OH,MCO,GSO,534
6820,OH,BNA,MCO,616
6821,OO,XNA,SGF,84
6822,OO,BFL,DEN,845
6823,OO,DEN,ORD,888
6824,OO,DEN,MTJ,197
6825,OO,SGF,FSD,472
6826,OO,MCI,EWR,1092
6827,OO,FAR,MCI,536
6828,OO,DRO,ABQ,159
6829,OO,PIT,ATL,526
6830,OO,GRB,DEN,905
6831,OO,GRB,SDF,453
6832,OO,ATW,DSM,321
6833,OO,ATL,PIT,526
6834,OO,GRB,MKE,107
6835,OO,ATW,MKE,96
6836,OO,HSV,TUS,1405
6837,OO,DSM,LAX,1447
6838,OO,DEN,SAT,794
6839,OO,DEN,PIT,1290
6840,OO,PIT,DEN,1290
6841,OO,AUS,LAX,1242
6842,OO,ATL,ASE,1304
6843,OO,DFW,DEN,641
6844,OO,LAX,AUS,1242
6845,OO,ORD,DEN,888
6846,OO,LAX,DSM,1447
6847,OO,ATL,IAH,689
6848,OO,MFR,SBA,572
6849,OO,CPR,DEN,230
6850,OO,IAH,ATL,689
6851,OO,CVG,ATL,373
6852,OO,MFR,RDM,156
6853,UA,PSP,ORD,1652
6854,UA,ORD,PSP,1652
6855,UA,BZN,DEN,525
6856,UA,ANC,DEN,2406
6857,UA,DEN,ANC,2406
6858,UA,DEN,CLE,1201
6859,UA,CLE,DEN,1201
6860,UA,DEN,BZN,525
6861,UA,IAD,TUS,1933
6862,UA,TUS,IAD,1933
6863,UA,DEN,LIH,3414
6864,UA,HNL,SEA,2677
6865,UA,LAX,PHX,370
6866,US,ABE,CLT,481
6867,US,PIT,MIA,1013
6868,US,SAT,PHX,843
6869,US,MDT,CLT,413
6870,US,CLT,DAB,416
6871,US,MIA,LAS,2175
6872,US,DAB,CLT,416
6873,US,MCO,BWI,787
6874,US,PVD,MCO,1073
6875,US,SRQ,DCA,851
6876,DL,JFK,DEN,1626
6877,DL,ATL,MTJ,1352
6878,DL,LGA,HDN,1742
6879,DL,SLC,CLE,1565
6880,DL,CLE,SLC,1565
6881,DL,BOS,SRQ,1220
6882,DL,SRQ,BOS,1220
6883,DL,CVG,JAC,1386
6884,EV,LGA,SRQ,1047
6885,EV,SRQ,LGA,1047
6886,EV,CVG,SGF,491
6887,EV,ATL,MDW,590
6888,EV,MDW,ATL,590
6889,F9,BTR,DEN,997
6890,FL,BMI,LAS,1452
6891,FL,LAS,ROC,2041
6892,FL,LAS,CAK,1846
6893,FL,MLI,LAS,1377
6894,FL,DAB,LGA,896
6895,FL,DTW,FLL,1127
6896,FL,DTW,RSW,1085
6897,FL,LGA,DAB,896
6898,FL,PHF,TPA,722
6899,FL,PIT,TPA,873
6900,FL,TPA,DTW,983
6901,FL,TPA,LGA,1011
6902,FL,TPA,PHF,722
6903,FL,BWI,DAB,733
6904,FL,DAB,BWI,733
6905,FL,RSW,MKE,1183
6906,FL,LAS,DAY,1701
6907,FL,MCO,MLI,1036
6908,FL,RSW,BUF,1144
6909,FL,RSW,PIT,966
6910,FL,TPA,MSP,1307
